,bleu,rouge,meteor,nist,chrf,bertscore_r,bertscore_P,bertscore_f,moverscore,bleurt,prism_r,prism_P,prism_f,bartscore_r,bartscore_P,bartscore_f,frugalscore
55,0.6174459472770458,0.8205128205128205,0.4489523081960056,3.2817789382046425,0.7297339936792016,0.9685346484184265,0.9764994978904724,0.972500741481781,0.7765152659878192,0.32589662075042725,-1.4060741662979126,-0.8925349116325378,-1.1493045091629028,-1.905715823173523,-1.177036166191101,-1.541375994682312,0.8833
56,0.849107193004588,0.911764705882353,0.8807659499130882,4.67000829985859,0.8075614023695818,0.9741072654724121,0.990358829498291,0.9821658134460449,0.8464727523250956,0.37245988845825195,-0.9862327575683594,-0.6674033403396606,-0.82681804895401,-1.0103073120117188,-0.6008685827255249,-0.8055879473686218,0.948
57,0.849107193004588,0.909090909090909,0.8807659499130882,4.67000829985859,0.8047313654276178,0.9727040529251099,0.9899368286132812,0.9812447428703308,0.8412362095729807,0.2183956503868103,-1.1169239282608032,-0.7240846157073975,-0.9205042719841003,-1.0888690948486328,-0.6314865350723267,-0.8601778149604797,0.938
58,0.6606328636027614,0.9411764705882353,0.9799382716049383,2.6666666666666665,0.9294944741634428,0.983391284942627,0.9705287218093872,0.9769176840782166,0.82435245780974,0.40007638931274414,-1.6085872650146484,-1.256957769393921,-1.4327725172042847,-0.9364522099494934,-1.5529234409332275,-1.2446878254413605,0.9644
59,0.6606328636027614,0.9411764705882353,0.9799382716049383,2.6666666666666665,0.9227117599260494,0.9831645488739014,0.9724733829498291,0.9777897596359253,0.8023000293368219,0.029181405901908875,-1.2268624305725098,-0.9366016387939453,-1.0817320346832275,-0.965613067150116,-1.4005095958709717,-1.1830613315105438,0.9727
60,0.21711852081087685,0.8,0.4761904761904762,1.3333333333333333,0.788898320891187,0.9893194437026978,0.9549968242645264,0.9718551635742188,0.7151329628663179,0.7036156058311462,-2.4804065227508545,-1.7999458312988281,-2.140176296234131,-1.884539008140564,-1.6662368774414062,-1.775387942790985,0.853
61,0.21711852081087685,0.8,0.4761904761904762,1.3333333333333333,0.7934526355180901,0.9897488355636597,0.9509196281433105,0.9699457883834839,0.6906119099314999,-0.18585118651390076,-2.0760514736175537,-2.0446577072143555,-2.060354709625244,-1.9122858047485352,-2.093186616897583,-2.002736210823059,0.8286
62,0.8003203203844999,0.9333333333333333,0.922865595942519,3.584526460663189,0.8895262324150398,0.9738854169845581,0.974801242351532,0.9743431210517883,0.7821000199723972,0.12294337153434753,-1.1695486307144165,-0.7996373176574707,-0.9845929741859436,-1.419886589050293,-0.8416751623153687,-1.1307808756828308,0.9307
63,0.8003203203844999,0.9333333333333333,0.922865595942519,3.584526460663189,0.8881754021248259,0.9768611788749695,0.9783589839935303,0.9776094555854797,0.7814630827988596,0.5924957394599915,-1.000875473022461,-0.8380279541015625,-0.9194517135620117,-1.5584169626235962,-0.776347815990448,-1.167382389307022,0.9277
64,0.6080253214198359,0.8235294117647058,0.680977676169984,2.9668506822865344,0.759580474247314,0.9593603014945984,0.979965329170227,0.9695533514022827,0.7637041804124186,0.5626122355461121,-1.1483180522918701,-0.7873477935791016,-0.9678329229354858,-2.0813956260681152,-1.2948269844055176,-1.6881113052368164,0.882
65,0.6080253214198359,0.8235294117647058,0.6160906401291018,2.9668506822865344,0.7565903092219344,0.9564077854156494,0.971708357334137,0.9639973640441895,0.7620436956921528,0.567490816116333,-1.169196367263794,-0.9026815295219421,-1.0359389781951904,-2.06843638420105,-1.3783067464828491,-1.7233715653419495,0.8857
66,0.6580370064762462,0.9473684210526316,0.9835843169176502,2.8529325012980813,0.9212892383845942,0.9870419502258301,0.9745244979858398,0.9807432889938354,0.7900881000674749,0.207603320479393,-1.1260874271392822,-1.271424651145935,-1.1987559795379639,-0.8132872581481934,-1.754989743232727,-1.2841385006904602,0.9536
67,0.6580370064762462,0.9473684210526316,0.9883326549993218,2.8529325012980813,0.9092978045645852,0.9789845943450928,0.9695196151733398,0.9742291569709778,0.761894928107604,0.3040195107460022,-0.9721031785011292,-1.3677585124969482,-1.1699308156967163,-0.7668154239654541,-1.5719680786132812,-1.1693917512893677,0.9517
68,0.7611606003349892,0.9600000000000001,0.9894398530762167,3.3091961545118362,0.9312280705620699,0.993323802947998,0.9866262078285217,0.989963710308075,0.8433040779872989,0.687429666519165,-0.6723957657814026,-0.9560523629188538,-0.8142240643501282,-0.8202943801879883,-0.9122250080108643,-0.8662596940994263,0.963
69,0.7611606003349892,0.9600000000000001,0.9914485766758494,3.3091961545118362,0.9468984844747411,0.9911272525787354,0.9820655584335327,0.9865756034851074,0.8354012743892387,0.3857898712158203,-0.6069521903991699,-0.9658512473106384,-0.7864017486572266,-0.8612625002861023,-1.089686393737793,-0.9754744470119476,0.9604
70,0.8070557274927981,0.9523809523809523,0.9861386138613862,3.0199346317157842,0.9265345749605535,0.9893302321434021,0.9774249792098999,0.9833415746688843,0.8195477115382206,0.22247867286205292,-1.0016372203826904,-1.2557241916656494,-1.12868070602417,-0.9227330088615417,-1.5903841257095337,-1.2565585672855377,0.9224
71,0.8070557274927981,0.9523809523809523,0.9861386138613862,3.0199346317157842,0.942438576458391,0.992225706577301,0.9767063856124878,0.9844048619270325,0.8119749920760546,0.2185746729373932,-1.0053744316101074,-1.2780356407165527,-1.14170503616333,-0.8967819213867188,-1.548690915107727,-1.222736418247223,0.957
72,0.8070557274927981,0.9523809523809523,0.9861386138613862,3.0199346317157842,0.9404807928343576,0.9929535984992981,0.9637753963470459,0.9781469702720642,0.8080330814598773,0.3358500003814697,-0.584365725517273,-1.187138319015503,-0.8857520222663879,-0.6949544548988342,-1.7467726469039917,-1.220863550901413,0.9116
